mag,encoder
2494,8992
2495,8991
2496,8991
2497,8992
2498,8991
2499,8996
2500,8997
2501,8998
2502,9002
2503,8998
2504,9001
2505,9001
2506,9005
2507,9006
2508,9007
2509,9011
2510,9012
2511,9013
2512,9005
2513,9012
2514,9013
2515,9013
2516,9015
2517,9019
2518,9021
2519,9021
2520,9021
2521,9026
2522,9027
2523,9027
2524,9027
2525,9027
2526,9031
2527,9032
2528,9037
2529,9034
2530,9034
2531,9036
2532,9037
2533,9042
2534,9040
2535,9039
2536,9041
2537,9044
2538,9044
2539,9048
2540,9046
2541,9051
2542,9050
2543,9054
2544,9052
2545,9050
2546,9052
2547,9054
2548,9058
2549,9056
2550,9059
2551,9059
2552,9062
2553,9061
2554,9064
2555,9065
2556,9067
2557,9068
2558,9071
2559,9070
2560,9072
2561,9075
2562,9072
2563,9073
2564,9075
2565,9074
2566,9074
2567,9075
2568,9076
2569,9076
2570,9078
2571,9073
2572,9075
2573,9076
2574,9077
2575,9076
2576,9075
2577,9073
2578,9075
2579,9077
2580,9077
2581,9079
2582,9078
2583,9080
2584,9084
2585,9082
2586,9084
2587,9085
2588,9086
2589,9087
2590,9090
2591,9090
2592,9093
2593,9093
2594,9097
2595,9098
2596,9100
2597,9098
2598,9101
2599,9103
2600,9105
2601,9107
2602,9105
2603,9111
2604,9110
2605,9114
2606,9113
2607,9115
2608,9118
2609,9120
2610,9117
2611,9120
2612,9122
2613,9125
2614,9127
2615,9125
2616,9128
2617,9129
2618,9132
2619,9133
2620,9134
2621,9135
2622,9137
2623,9135
2624,9141
2625,9142
2626,9142
2627,9143
2628,9143
2629,9146
2630,9147
2631,9150
2632,9150
2633,9149
2634,9152
2635,9153
2636,9155
2637,9158
2638,9155
2639,9158
2640,9158
2641,9161
2642,9161
2643,9164
2644,9164
2645,9165
2646,9165
2647,9166
2648,9168
2649,9170
2650,9173
2651,9173
2652,9173
2653,9176
2654,9176
2655,9176
2656,9179
2657,9178
2658,9180
2659,9179
2660,9183
2661,9186
2662,9182
2663,9186
2664,9186
2665,9185
2666,9188
2667,9190
2668,9191
2669,9191
2670,9196
2671,9196
2672,9197
2673,9200
2674,9200
2675,9203
2676,9203
2677,9206
2678,9203
2679,9205
2680,9208
2681,9206
2682,9211
2683,9213
2684,9215
2685,9215
2686,9214
2687,9217
2688,9218
2689,9218
2690,9220
2691,9222
2692,9223
2693,9224
2694,9228
2695,9226
2696,9234
2697,9234
2698,9237
2699,9236
2700,9240
2701,9239
2702,9244
2703,9245
2704,9247
2705,9248
2706,9249
2707,9251
2708,9252
2709,9258
2710,9257
2711,9255
2712,9259
2713,9261
2714,9262
2715,9262
2716,9262
2717,9265
2718,9267
2719,9267
2720,9272
2721,9271
2722,9273
2723,9276
2724,9275
2725,9271
2726,9272
2727,9274
2728,9271
2729,9271
2730,9272
2731,9273
2732,9271
2733,9274
2734,9273
2735,9272
2736,9276
2737,9273
2738,9273
2739,9276
2740,9279
2741,9279
2742,9280
2743,9276
2744,9281
2745,9281
2746,9282
2747,9282
2748,9286
2749,9285
2750,9288
2751,9288
2752,9290
2753,9291
2754,9295
2755,9294
2756,9295
2757,9298
2758,9295
2759,9298
2760,9299
2761,9299
2762,9303
2763,9302
2764,9303
2765,9307
2766,9304
2767,9306
2768,9308
2769,9311
2770,9313
2771,9309
2772,9313
2773,9313
2774,9315
2775,9316
2776,9316
2777,9321
2778,9322
2779,9321
2780,9322
2781,9323
2782,9328
2783,9324
2784,9330
2785,9330
2786,9330
2787,9332
2788,9329
2789,9332
2790,9335
2791,9335
2792,9338
2793,9337
2794,9339
2795,9339
2796,9343
2797,9343
2798,9345
2799,9346
2800,9344
2801,9346
2802,9351
2803,9350
2804,9352
2805,9352
2806,9351
2807,9357
2808,9355
2809,9357
2810,9356
2811,9355
2812,9361
2813,9358
2814,9360
2815,9362
2816,9360
2817,9367
2818,9366
2819,9366
2820,9371
2821,9367
2822,9367
2823,9369
2824,9368
2825,9372
2826,9371
2827,9373
2828,9375
2829,9375
2830,9380
2831,9377
2832,9380
2833,9380
2834,9383
2835,9381
2836,9382
2837,9386
2838,9385
2839,9388
2840,9388
2841,9393
2842,9392
2843,9391
2844,9395
2845,9397
2846,9395
2847,9401
2848,9399
2849,9399
2850,9398
2851,9399
2852,9403
2853,9401
2854,9402
2855,9404
2856,9410
2857,9410
2858,9411
2859,9409
2860,9413
2861,9413
2862,9416
2863,9414
2864,9417
2865,9419
2866,9420
2867,9421
2868,9423
2869,9424
2870,9425
2871,9429
2872,9424
2873,9429
2874,9432
2875,9430
2876,9435
2877,9430
2878,9436
2879,9436
2880,9437
2881,9438
2882,9441
2883,9442
2884,9439
2885,9443
2886,9442
2887,9447
2888,9447
2889,9447
2890,9450
2891,9447
2892,9451
2893,9454
2894,9454
2895,9455
2896,9458
2897,9457
2898,9458
2899,9464
2900,9460
2901,9462
2902,9462
2903,9463
2904,9464
2905,9466
2906,9463
2907,9460
2908,9464
2909,9464
2910,9461
2911,9464
2912,9467
2913,9462
2914,9464
2915,9465
2916,9466
2917,9470
2918,9468
2919,9466
2920,9467
2921,9470
2922,9469
2923,9473
2924,9474
2925,9472
2926,9475
2927,9477
2928,9475
2929,9476
2930,9480
2931,9481
2932,9483
2933,9484
2934,9484
2935,9486
2936,9488
2937,9491
2938,9493
2939,9489
2940,9493
2941,9495
2942,9498
2943,9499
2944,9499
2945,9502
2946,9505
2947,9508
2948,9508
2949,9507
2950,9510
2951,9514
2952,9514
2953,9515
2954,9513
2955,9521
2956,9521
2957,9520
2958,9522
2959,9521
2960,9526
2961,9522
2962,9526
2963,9530
2964,9527
2965,9530
2966,9535
2967,9534
2968,9534
2969,9535
2970,9536
2971,9540
2972,9539
2973,9539
2974,9540
2975,9542
2976,9542
2977,9544
2978,9545
2979,9549
2980,9545
2981,9551
2982,9550
2983,9551
2984,9551
2985,9552
2986,9555
2987,9556
2988,9558
2989,9557
2990,9560
2991,9557
2992,9560
2993,9563
2994,9560
2995,9564
2996,9564
2997,9566
2998,9568
2999,9570
3000,9569
3001,9571
3002,9570
3003,9571
3004,9572
3005,9576
3006,9575
3007,9577
3008,9580
3009,9579
3010,9580
3011,9580
3012,9583
3013,9586
3014,9584
3015,9590
3016,9586
3017,9588
3018,9590
3019,9595
3020,9593
3021,9595
3022,9596
3023,9598
3024,9600
3025,9600
3026,9600
3027,9603
3028,9605
3029,9607
3030,9605
3031,9610
3032,9613
3033,9616
3034,9616
3035,9617
3036,9621
3037,9617
3038,9623
3039,9621
3040,9629
3041,9627
3042,9631
3043,9634
3044,9633
3045,9635
3046,9638
3047,9640
3048,9638
3049,9641
3050,9645
3051,9645
3052,9646
3053,9648
3054,9653
3055,9651
3056,9655
3057,9653
3058,9655
3059,9657
3060,9656
3061,9662
3062,9663
3063,9659
3064,9662
3065,9659
3066,9662
3067,9665
3068,9658
3069,9659
3070,9661
3071,9659
3072,9661
3073,9661
3074,9661
3075,9662
3076,9662
3077,9665
3078,9666
3079,9665
3080,9663
3081,9665
3082,9668
3083,9666
3084,9668
3085,9671
3086,9674
3087,9674
3088,9673
3089,9677
3090,9676
3091,9677
3092,9679
3093,9680
3094,9681
3095,9681
3096,9682
3097,9686
3098,9686
3099,9687
3100,9689
3101,9690
3102,9691
3103,9691
3104,9694
3105,9693
3106,9694
3107,9696
3108,9695
3109,9697
3110,9697
3111,9699
3112,9701
3113,9705
3114,9700
3115,9706
3116,9705
3117,9707
3118,9707
3119,9709
3120,9709
3121,9714
3122,9714
3123,9715
3124,9715
3125,9718
3126,9720
3127,9716
3128,9723
3129,9720
3130,9719
3131,9725
3132,9724
3133,9725
3134,9729
3135,9728
3136,9730
3137,9728
3138,9729
3139,9733
3140,9732
3141,9736
3142,9733
3143,9736
3144,9736
3145,9739
3146,9743
3147,9738
3148,9742
3149,9741
3150,9745
3151,9746
3152,9747
3153,9744
3154,9744
3155,9747
3156,9750
3157,9753
3158,9750
3159,9752
3160,9753
3161,9757
3162,9754
3163,9757
3164,9758
3165,9757
3166,9758
3167,9760
3168,9759
3169,9762
3170,9764
3171,9767
3172,9766
3173,9766
3174,9768
3175,9764
3176,9768
3177,9770
3178,9770
3179,9773
3180,9774
3181,9774
3182,9774
3183,9775
3184,9777
3185,9775
3186,9780
3187,9779
3188,9782
3189,9782
3190,9781
3191,9786
3192,9786
3193,9786
3194,9788
3195,9787
3196,9793
3197,9792
3198,9796
3199,9798
3200,9796
3201,9794
3202,9799
3203,9799
3204,9799
3205,9799
3206,9802
3207,9804
3208,9806
3209,9804
3210,9805
3211,9809
3212,9810
3213,9812
3214,9817
3215,9811
3216,9817
3217,9818
3218,9820
3219,9817
3220,9820
3221,9824
3222,9824
3223,9825
3224,9825
3225,9826
3226,9826
3227,9829
3228,9831
3229,9832
3230,9831
3231,9834
3232,9836
3233,9838
3234,9838
3235,9837
3236,9839
3237,9840
3238,9844
3239,9841
3240,9844
3241,9849
3242,9849
3243,9847
3244,9851
3245,9851
3246,9851
3247,9850
3248,9850
3249,9851
3250,9852
3251,9852
3252,9850
3253,9848
3254,9853
3255,9853
3256,9851
3257,9849
3258,9855
3259,9854
3260,9856
3261,9854
3262,9853
3263,9859
3264,9856
3265,9853
3266,9858
3267,9859
3268,9860
3269,9861
3270,9861
3271,9863
3272,9867
3273,9867
3274,9867
3275,9870
3276,9869
3277,9872
3278,9876
3279,9879
3280,9879
3281,9877
3282,9882
3283,9880
3284,9882
3285,9884
3286,9890
3287,9889
3288,9889
3289,9889
3290,9893
3291,9895
3292,9896
3293,9897
3294,9900
3295,9900
3296,9902
3297,9901
3298,9902
3299,9907
3300,9908
3301,9906
3302,9909
3303,9911
3304,9910
3305,9914
3306,9912
3307,9911
3308,9917
3309,9920
3310,9917
3311,9918
3312,9919
3313,9921
3314,9922
3315,9922
3316,9925
3317,9925
3318,9929
3319,9928
3320,9927
3321,9933
3322,9931
3323,9931
3324,9935
3325,9932
3326,9935
3327,9939
3328,9936
3329,9939
3330,9939
3331,9942
3332,9943
3333,9944
3334,9944
3335,9945
3336,9947
3337,9949
3338,9950
3339,9949
3340,9951
3341,9951
3342,9951
3343,9955
3344,9956
3345,9951
3346,9959
3347,9958
3348,9959
3349,9958
3350,9964
3351,9964
3352,9964
3353,9965
3354,9967
3355,9969
3356,9967
3357,9969
3358,9969
3359,9971
3360,9973
3361,9976
3362,9973
3363,9976
3364,9978
3365,9982
3366,9978
3367,9986
3368,9984
3369,9987
3370,9987
3371,9987
3372,9990
3373,9989
3374,9990
3375,9997
3376,9995
3377,9997
3378,9998
3379,9999
3380,10003
3381,10009
3382,10009
3383,10007
3384,10010
3385,10016
3386,10016
3387,10013
3388,10019
3389,10021
3390,10018
3391,10025
3392,10023
3393,10023
3394,10026
3395,10028
3396,10027
3397,10031
3398,10030
3399,10033
3400,10035
3401,10038
3402,10039
3403,10039
3404,10041
3405,10042
3406,10040
3407,10038
3408,10042
3409,10039
3410,10038
3411,10036
3412,10040
3413,10038
3414,10041
3415,10041
3416,10040
3417,10040
3418,10043
3419,10042
3420,10042
3421,10043
3422,10043
3423,10045
3424,10044
3425,10047
3426,10045
3427,10046
3428,10049
3429,10049
3430,10051
3431,10051
3432,10055
3433,10059
3434,10057
3435,10061
3436,10060
3437,10060
3438,10058
3439,10064
3440,10062
3441,10063
3442,10064
3443,10064
3444,10066
3445,10065
3446,10067
3447,10069
3448,10069
3449,10072
3450,10072
3451,10074
3452,10073
3453,10076
3454,10076
3455,10081
3456,10081
3457,10079
3458,10083
3459,10081
3460,10085
3461,10085
3462,10086
3463,10085
3464,10089
3465,10090
3466,10093
3467,10092
3468,10091
3469,10095
3470,10092
3471,10097
3472,10100
3473,10102
3474,10100
3475,10102
3476,10103
3477,10102
3478,10100
3479,10107
3480,10109
3481,10106
3482,10108
3483,10108
3484,10112
3485,10113
3486,10112
3487,10117
3488,10117
3489,10117
3490,10118
3491,10119
3492,10121
3493,10123
3494,10125
3495,10123
3496,10120
3497,10126
3498,10128
3499,10126
3500,10127
3501,10130
3502,10128
3503,10135
3504,10132
3505,10135
3506,10134
3507,10138
3508,10137
3509,10135
3510,10140
3511,10140
3512,10140
3513,10144
3514,10145
3515,10144
3516,10145
3517,10145
3518,10148
3519,10145
3520,10150
3521,10151
3522,10149
3523,10153
3524,10150
3525,10156
3526,10156
3527,10159
3528,10157
3529,10161
3530,10161
3531,10164
3532,10164
3533,10163
3534,10167
3535,10164
3536,10171
3537,10168
3538,10170
3539,10171
3540,10175
3541,10174
3542,10173
3543,10176
3544,10179
3545,10180
3546,10179
3547,10179
3548,10186
3549,10186
3550,10187
3551,10187
3552,10189
3553,10190
3554,10190
3555,10192
3556,10194
3557,10194
3558,10195
3559,10199
3560,10200
3561,10204
3562,10202
3563,10204
3564,10206
3565,10205
3566,10206
3567,10203
3568,10206
3569,10208
3570,10209
3571,10208
3572,10211
3573,10211
3574,10214
3575,10213
3576,10217
3577,10219
3578,10219
3579,10220
3580,10219
3581,10223
3582,10222
3583,10224
3584,10226
3585,10225
3586,10227
3587,10232
3588,10230
3589,10229
3590,10230
3591,10229
3592,10229
3593,10230
3594,10230
3595,10231
3596,10233
3597,10231
3598,10230
3599,10234
3600,10229
3601,10236
3602,10233
3603,10235
3604,10235
3605,10234
3606,10233
3607,10234
3608,10236
3609,10242
3610,10238
3611,10239
3612,10241
3613,10242
3614,10243
3615,10248
3616,10249
3617,10249
3618,10249
3619,10251
3620,10252
3621,10254
3622,10257
3623,10255
3624,10258
3625,10259
3626,10258
3627,10261
3628,10265
3629,10267
3630,10267
3631,10269
3632,10268
3633,10272
3634,10273
3635,10272
3636,10275
3637,10277
3638,10280
3639,10280
3640,10281
3641,10283
3642,10283
3643,10287
3644,10287
3645,10287
3646,10290
3647,10291
3648,10291
3649,10291
3650,10292
3651,10296
3652,10300
3653,10300
3654,10301
3655,10300
3656,10305
3657,10305
3658,10304
3659,10306
3660,10310
3661,10310
3662,10308
3663,10312
3664,10311
3665,10316
3666,10315
3667,10318
3668,10316
3669,10321
3670,10316
3671,10320
3672,10321
3673,10325
3674,10324
3675,10328
3676,10328
3677,10328
3678,10327
3679,10330
3680,10328
3681,10331
3682,10333
3683,10334
3684,10335
3685,10338
3686,10336
3687,10340
3688,10338
3689,10341
3690,10342
3691,10346
3692,10346
3693,10347
3694,10347
3695,10348
3696,10351
3697,10352
3698,10358
3699,10354
3700,10356
3701,10356
3702,10356
3703,10360
3704,10360
3705,10363
3706,10362
3707,10361
3708,10367
3709,10367
3710,10370
3711,10369
3712,10371
3713,10371
3714,10373
3715,10376
3716,10378
3717,10380
3718,10382
3719,10384
3720,10385
3721,10387
3722,10388
3723,10390
3724,10391
3725,10396
3726,10393
3727,10395
3728,10400
3729,10400
3730,10407
3731,10402
3732,10402
3733,10403
3734,10407
3735,10411
3736,10410
3737,10412
3738,10413
3739,10411
3740,10414
3741,10417
3742,10418
3743,10418
3744,10422
3745,10422
3746,10423
3747,10423
3748,10425
3749,10423
3750,10423
3751,10423
3752,10422
3753,10423
3754,10420
3755,10421
3756,10422
3757,10421
3758,10421
3759,10425
3760,10425
3761,10428
3762,10427
3763,10425
3764,10425
3765,10428
3766,10429
3767,10429
3768,10429
3769,10431
3770,10434
3771,10433
3772,10437
3773,10436
3774,10435
3775,10440
3776,10443
3777,10440
3778,10444
3779,10441
3780,10444
3781,10445
3782,10443
3783,10447
3784,10449
3785,10449
3786,10449
3787,10448
3788,10453
3789,10451
3790,10455
3791,10457
3792,10456
3793,10454
3794,10461
3795,10462
3796,10462
3797,10463
3798,10465
3799,10468
3800,10465
3801,10466
3802,10467
3803,10468
3804,10471
3805,10468
3806,10472
3807,10475
3808,10473
3809,10474
3810,10475
3811,10477
3812,10480
3813,10478
3814,10479
3815,10483
3816,10483
3817,10484
3818,10486
3819,10487
3820,10487
3821,10488
3822,10492
3823,10490
3824,10494
3825,10494
3826,10494
3827,10495
3828,10498
3829,10498
3830,10502
3831,10501
3832,10501
3833,10502
3834,10504
3835,10504
3836,10507
3837,10511
3838,10509
3839,10510
3840,10510
3841,10511
3842,10514
3843,10516
3844,10512
3845,10513
3846,10515
3847,10518
3848,10520
3849,10517
3850,10522
3851,10520
3852,10519
3853,10523
3854,10527
3855,10525
3856,10530
3857,10529
3858,10529
3859,10531
3860,10529
3861,10532
3862,10530
3863,10537
3864,10534
3865,10536
3866,10540
3867,10538
3868,10542
3869,10542
3870,10540
3871,10545
3872,10543
3873,10548
3874,10546
3875,10551
3876,10547
3877,10550
3878,10555
3879,10552
3880,10554
3881,10556
3882,10556
3883,10559
3884,10560
3885,10556
3886,10559
3887,10562
3888,10562
3889,10564
3890,10567
3891,10566
3892,10569
3893,10571
3894,10571
3895,10571
3896,10572
3897,10572
3898,10577
3899,10574
3900,10578
3901,10579
3902,10577
3903,10577
3904,10580
3905,10585
3906,10584
3907,10582
3908,10590
3909,10589
3910,10590
3911,10590
3912,10592
3913,10592
3914,10593
3915,10594
3916,10595
3917,10593
3918,10597
3919,10599
3920,10597
3921,10599
3922,10601
3923,10606
3924,10603
3925,10605
3926,10605
3927,10608
3928,10608
3929,10610
3930,10605
3931,10607
3932,10606
3933,10608
3934,10611
3935,10606
3936,10610
3937,10608
3938,10609
3939,10610
3940,10611
3941,10609
3942,10612
3943,10608
3944,10611
3945,10610
3946,10615
3947,10615
3948,10614
3949,10618
3950,10618
3951,10618
3952,10622
3953,10622
3954,10622
3955,10625
3956,10626
3957,10628
3958,10628
3959,10630
3960,10630
3961,10633
3962,10637
3963,10635
3964,10638
3965,10640
3966,10643
3967,10645
3968,10643
3969,10648
3970,10647
3971,10648
3972,10652
3973,10655
3974,10652
3975,10654
3976,10657
3977,10659
3978,10658
3979,10659
3980,10662
3981,10660
3982,10664
3983,10666
3984,10667
3985,10668
3986,10669
3987,10672
3988,10670
3989,10678
3990,10674
3991,10677
3992,10679
3993,10679
3994,10680
3995,10680
3996,10680
3997,10679
3998,10683
3999,10682
4000,10686
4001,10685
4002,10691
4003,10690
4004,10693
4005,10691
4006,10693
4007,10692
4008,10694
4009,10695
4010,10700
4011,10700
4012,10702
4013,10702
4014,10703
4015,10704
4016,10705
4017,10708
4018,10709
4019,10710
4020,10707
4021,10712
4022,10713
4023,10714
4024,10715
4025,10715
4026,10718
4027,10715
4028,10720
4029,10718
4030,10721
4031,10722
4032,10726
4033,10724
4034,10724
4035,10726
4036,10731
4037,10730
4038,10730
4039,10734
4040,10734
4041,10734
4042,10737
4043,10742
4044,10742
4045,10741
4046,10744
4047,10742
4048,10747
4049,10745
4050,10749
4051,10749
4052,10751
4053,10753
4054,10754
4055,10757
4056,10758
4057,10758
4058,10760
4059,10761
4060,10763
4061,10764
4062,10770
4063,10769
4064,10773
4065,10773
4066,10774
4067,10780
4068,10777
4069,10780
4070,10779
4071,10783
4072,10784
4073,10787
4074,10787
4075,10790
4076,10792
4077,10789
4078,10792
4079,10794
4080,10797
4081,10799
4082,10799
4083,10801
4084,10801
4085,10804
4086,10802
4087,10801
4088,10802
4089,10800
4090,10799
4091,10799
4092,10800
4093,10802
4094,10801
4095,10803
4096,10803
4097,10802
4098,10804
4099,10805
4100,10806
4101,10805
4102,10805
4103,10805
4104,10804
4105,10808
4106,10809
4107,10809
4108,10811
4109,10811
4110,10809
4111,10816
4112,10817
4113,10818
4114,10817
4115,10822
4116,10823
4117,10822
4118,10821
4119,10822
4120,10827
4121,10824
4122,10825
4123,10827
4124,10827
4125,10829
4126,10830
4127,10836
4128,10834
4129,10833
4130,10834
4131,10834
4132,10835
4133,10838
4134,10839
4135,10839
4136,10841
4137,10841
4138,10845
4139,10846
4140,10845
4141,10850
4142,10852
4143,10848
4144,10849
4145,10853
4146,10852
4147,10856
4148,10854
4149,10855
4150,10857
4151,10858
4152,10860
4153,10859
4154,10862
4155,10864
4156,10865
4157,10867
4158,10866
4159,10868
4160,10868
4161,10868
4162,10869
4163,10871
4164,10871
4165,10874
4166,10880
4167,10875
4168,10875
4169,10878
4170,10877
4171,10881
4172,10883
4173,10883
4174,10884
4175,10886
4176,10891
4177,10884
4178,10888
4179,10888
4180,10888
4181,10890
4182,10891
4183,10891
4184,10893
4185,10895
4186,10895
4187,10894
4188,10898
4189,10900
4190,10897
4191,10900
4192,10903
4193,10901
4194,10905
4195,10902
4196,10907
4197,10908
4198,10905
4199,10909
4200,10911
4201,10908
4202,10914
4203,10914
4204,10917
4205,10915
4206,10917
4207,10915
4208,10918
4209,10922
4210,10918
4211,10925
4212,10922
4213,10923
4214,10926
4215,10927
4216,10928
4217,10927
4218,10927
4219,10930
4220,10932
4221,10932
4222,10932
4223,10935
4224,10937
4225,10942
4226,10940
4227,10940
4228,10939
4229,10942
4230,10946
4231,10947
4232,10949
4233,10949
4234,10949
4235,10949
4236,10954
4237,10953
4238,10955
4239,10957
4240,10958
4241,10956
4242,10960
4243,10962
4244,10958
4245,10965
4246,10965
4247,10965
4248,10967
4249,10968
4250,10968
4251,10967
4252,10973
4253,10975
4254,10974
4255,10975
4256,10973
4257,10979
4258,10982
4259,10978
4260,10982
4261,10982
4262,10985
4263,10985
4264,10987
4265,10984
4266,10987
4267,10991
4268,10991
4269,10993
4270,10989
4271,10994
4272,10992
4273,10993
4274,10994
4275,10991
4276,10990
4277,10993
4278,10993
4279,10995
4280,10993
4281,10991
4282,10993
4283,10993
4284,10996
4285,10993
4286,10998
4287,10997
4288,10994
4289,11000
4290,10998
4291,10998
4292,11000
4293,11002
4294,11004
4295,11007
4296,11007
4297,11010
4298,11011
4299,11013
4300,11015
4301,11016
4302,11018
4303,11016
4304,11020
4305,11023
4306,11023
4307,11023
4308,11026
4309,11024
4310,11027
4311,11031
4312,11034
4313,11035
4314,11038
4315,11039
4316,11039
4317,11042
4318,11039
4319,11041
4320,11045
4321,11045
4322,11046
4323,11047
4324,11048
4325,11050
4326,11048
4327,11054
4328,11054
4329,11054
4330,11057
4331,11057
4332,11059
4333,11058
4334,11060
4335,11060
4336,11066
4337,11065
4338,11065
4339,11066
4340,11067
4341,11067
4342,11069
4343,11071
4344,11067
4345,11074
4346,11074
4347,11075
4348,11077
4349,11075
4350,11079
4351,11077
4352,11081
4353,11081
4354,11081
4355,11084
4356,11083
4357,11083
4358,11088
4359,11082
4360,11088
4361,11089
4362,11089
4363,11091
4364,11090
4365,11094
4366,11094
4367,11095
4368,11096
4369,11095
4370,11097
4371,11100
4372,11100
4373,11098
4374,11102
4375,11104
4376,11107
4377,11104
4378,11105
4379,11105
4380,11110
4381,11106
4382,11110
4383,11115
4384,11114
4385,11115
4386,11115
4387,11119
4388,11120
4389,11117
4390,11119
4391,11123
4392,11126
4393,11123
4394,11130
4395,11128
4396,11131
4397,11131
4398,11130
4399,11137
4400,11138
4401,11135
4402,11141
4403,11142
4404,11144
4405,11144
4406,11151
4407,11150
4408,11152
4409,11149
4410,11153
4411,11156
4412,11159
4413,11158
4414,11160
4415,11161
4416,11164
4417,11165
4418,11168
4419,11168
4420,11168
4421,11171
4422,11171
4423,11176
4424,11181
4425,11181
4426,11178
4427,11181
4428,11179
4429,11178
4430,11181
4431,11180
4432,11181
4433,11180
4434,11181
4435,11179
4436,11179
4437,11181
4438,11180
4439,11181
4440,11181
4441,11183
4442,11183
4443,11184
4444,11185
4445,11184
4446,11186
4447,11186
4448,11183
4449,11185
4450,11188
4451,11189
4452,11190
4453,11188
4454,11193
4455,11190
4456,11193
4457,11194
4458,11198
4459,11197
4460,11199
4461,11200
4462,11200
4463,11202
4464,11205
4465,11206
4466,11208
4467,11205
4468,11209
4469,11209
4470,11211
4471,11211
4472,11213
4473,11210
4474,11213
4475,11214
4476,11218
4477,11217
4478,11217
4479,11219
4480,11222
4481,11220
4482,11222
4483,11223
4484,11227
4485,11228
4486,11226
4487,11232
4488,11229
4489,11231
4490,11229
4491,11233
4492,11236
4493,11236
4494,11236
4495,11239
4496,11237
4497,11240
4498,11238
4499,11241
4500,11244
4501,11245
4502,11245
4503,11245
4504,11248
4505,11248
4506,11249
4507,11251
4508,11253
4509,11255
4510,11258
4511,11255
4512,11257
4513,11260
4514,11257
4515,11257
4516,11262
4517,11262
4518,11265
4519,11265
4520,11264
4521,11265
4522,11267
4523,11269
4524,11270
4525,11271
4526,11272
4527,11272
4528,11274
4529,11275
4530,11278
4531,11276
4532,11280
4533,11278
4534,11279
4535,11280
4536,11279
4537,11285
4538,11283
4539,11285
4540,11286
4541,11286
4542,11290
4543,11292
4544,11291
4545,11293
4546,11293
4547,11293
4548,11295
4549,11294
4550,11301
4551,11297
4552,11298
4553,11299
4554,11303
4555,11304
4556,11303
4557,11306
4558,11310
4559,11307
4560,11309
4561,11311
4562,11314
4563,11312
4564,11314
4565,11316
4566,11319
4567,11319
4568,11319
4569,11321
4570,11324
4571,11323
4572,11327
4573,11325
4574,11330
4575,11329
4576,11333
4577,11334
4578,11332
4579,11338
4580,11333
4581,11335
4582,11335
4583,11338
4584,11341
4585,11342
4586,11341
4587,11348
4588,11346
4589,11347
4590,11350
4591,11349
4592,11349
4593,11353
4594,11351
4595,11353
4596,11354
4597,11357
4598,11357
4599,11361
4600,11359
4601,11361
4602,11363
4603,11366
4604,11364
4605,11367
4606,11370
4607,11372
4608,11369
4609,11373
4610,11375
4611,11374
4612,11375
4613,11374
4614,11372
4615,11373
4616,11373
4617,11375
4618,11378
4619,11375
4620,11374
4621,11375
4622,11376
4623,11377
4624,11378
4625,11381
4626,11378
4627,11379
4628,11379
4629,11379
4630,11378
4631,11383
4632,11384
4633,11383
4634,11383
4635,11386
4636,11390
4637,11391
4638,11391
4639,11389
4640,11394
4641,11396
4642,11398
4643,11399
4644,11401
4645,11402
4646,11403
4647,11403
4648,11404
4649,11408
4650,11407
4651,11414
4652,11411
4653,11413
4654,11413
4655,11419
4656,11418
4657,11418
4658,11423
4659,11423
4660,11423
4661,11426
4662,11426
4663,11433
4664,11429
4665,11432
4666,11431
4667,11431
4668,11434
4669,11436
4670,11437
4671,11436
4672,11440
4673,11442
4674,11442
4675,11442
4676,11445
4677,11442
4678,11446
4679,11449
4680,11448
4681,11453
4682,11454
4683,11452
4684,11456
4685,11456
4686,11459
4687,11459
4688,11459
4689,11462
4690,11461
4691,11464
4692,11465
4693,11465
4694,11465
4695,11467
4696,11467
4697,11472
4698,11471
4699,11470
4700,11471
4701,11477
4702,11473
4703,11475
4704,11479
4705,11478
4706,11477
4707,11479
4708,11480
4709,11484
4710,11484
4711,11484
4712,11484
4713,11486
4714,11489
4715,11488
4716,11491
4717,11494
4718,11495
4719,11494
4720,11497
4721,11495
4722,11500
4723,11497
4724,11500
4725,11500
4726,11501
4727,11505
4728,11505
4729,11504
4730,11509
4731,11508
4732,11511
4733,11514
4734,11514
4735,11517
4736,11516
4737,11516
4738,11521
4739,11520
4740,11521
4741,11526
4742,11527
4743,11528
4744,11531
4745,11529
4746,11534
4747,11534
4748,11535
4749,11538
4750,11542
4751,11539
4752,11544
4753,11545
4754,11548
4755,11548
4756,11550
4757,11554
4758,11553
4759,11556
4760,11558
4761,11559
4762,11559
4763,11560
4764,11564
4765,11566
4766,11564
4767,11569
4768,11567
4769,11570
4770,11569
4771,11569
4772,11569
4773,11571
4774,11570
4775,11570
4776,11567
4777,11568
4778,11568
4779,11570
4780,11570
4781,11573
4782,11573
4783,11575
4784,11574
4785,11575
4786,11575
4787,11572
4788,11575
4789,11575
4790,11574
4791,11579
4792,11577
4793,11578
4794,11583
4795,11580
4796,11580
4797,11586
4798,11584
4799,11586
4800,11588
4801,11587
4802,11588
4803,11593
4804,11590
4805,11592
4806,11593
4807,11598
4808,11598
4809,11598
4810,11599
4811,11598
4812,11599
4813,11601
4814,11602
4815,11603
4816,11607
4817,11606
4818,11607
4819,11608
4820,11608
4821,11612
4822,11613
4823,11613
4824,11614
4825,11614
